name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"New York City,USA",2023-01-01T00:00:00,12.2,12.2,11,92.43,0.22,100,rain,0,0,13,3,295,1007.3,100,12.3,227,0.8,0,10,"Rain, Overcast",rain,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-01T01:00:00,11.7,11.7,10.5,92.14,0.034,100,rain,0,0,14.8,9.8,220,1007.5,100,11.6,228,0.8,0,10,"Rain, Overcast",rain,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-01T02:00:00,11.8,11.8,10,88.43,0.111,100,rain,0,0,16.6,14.4,235,1007.1,43.6,12.3,227,0.8,0,10,"Rain, Partially cloudy",rain,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-01T03:00:00,11.4,11.4,9.8,89.82,0,0,,0,0,25.9,11.8,245,1008,13.4,14.5,224,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-01T04:00:00,11.8,11.8,9.2,83.95,0,0,,0,0,27.7,15.2,263,1008.3,7.2,16,223,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-01T05:00:00,11.3,11.3,8.6,83.37,0,0,,0,0,27.7,8,250,1008.8,7.2,16,225,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-01T06:00:00,10.9,10.9,8.4,84.44,0,0,,0,0,27.7,8.9,250,1009.6,7.2,16,223,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-01T07:00:00,10.8,10.8,7.7,81.14,0,0,,0,0,25.9,9.5,260,1010.4,13.4,16,1,0,0,10,Clear,clear-night,"72505394728,KLGA,F8726,KNYC,72503014732"
"New York City,USA",2023-01-01T08:00:00,10,8.5,6.2,77.56,0,0,,0,0,25.9,10.8,300,1011,13.4,16,51,0.2,1,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-01T09:00:00,10.2,10.2,5.3,71.79,0,0,,0,0,35.3,14.6,300,1011.9,19.3,16,169,0.6,2,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-01T10:00:00,11,11,4.4,63.49,0,0,,0,0,27.7,13.7,310,1013.5,19.3,16,439,1.6,4,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-01T11:00:00,11.4,11.4,3.5,58.14,0,0,,0,0,27.7,12.8,320,1014.2,19.3,16,290,1,3,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-01T12:00:00,11,11,2.7,56.43,0,0,,0,0,29.5,14.4,298,1013.3,13.4,16,452,1.6,5,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-01T13:00:00,11.6,11.6,2.5,53.92,0,0,,0,0,30.2,20,288,1013.7,7.2,16,420,1.5,4,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-01T14:00:00,12.1,12.1,1.6,48.59,0,0,,0,0,27.7,12.8,288,1013.5,7.2,16,330,1.2,3,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-01T15:00:00,11.7,11.7,-0.2,43.9,0,0,,0,0,25.9,13.1,298,1013.7,13.4,16,195,0.7,2,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-01T16:00:00,11.4,11.4,-0.5,43.77,0,0,,0,0,16.6,10,303,1014.2,7.2,16,18,0.1,0,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-01T17:00:00,11.2,11.2,-0.6,43.94,0,0,,0,0,14.8,8.9,313,1014.8,94.8,16,8,0,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,72503014732"
"New York City,USA",2023-01-01T18:00:00,10.5,10.5,-0.6,46.05,0,0,,0,0,13,1.4,8,1014.9,7.2,16,15,0.1,0,10,Clear,clear-night,"72505394728,E5816,KLGA,KNYC,72503014732"
"New York City,USA",2023-01-01T19:00:00,10,10,-0.6,47.56,0,0,,0,0,11.2,4,286,1015.9,7.2,16,220,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-01T20:00:00,10.5,10.5,0.8,51.3,0,0,,0,0,9.4,6.9,253,1016.4,7.2,16,218,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-01T21:00:00,10.5,10.5,1,51.96,0,0,,0,0,11.2,3,318,1016.9,88.8,16,220,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-01T22:00:00,10.7,10.7,0.6,49.86,0,0,,0,0,11.2,5.2,270,1017.2,94.8,16,220,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,72503014732"
"New York City,USA",2023-01-01T23:00:00,10.7,10.7,1.6,53.39,0,0,,0,0,11.2,8,280,1017.2,100,16,221,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-02T00:00:00,10,10,1.6,55.79,0,0,,0,0,11.2,0,0,1017,88.8,16,220,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-02T01:00:00,10,10,1.6,55.79,0,0,,0,0,11.2,0,0,1016.8,78.4,16,220,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-02T02:00:00,10.7,10.7,2.2,55.92,0,0,,0,0,11.2,6.9,300,1017.1,88.8,16,218,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-02T03:00:00,10,9.5,2.2,58.44,0,0,,0,0,11.2,6,290,1018.3,13.4,16,218,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-02T04:00:00,9.8,9.8,2.5,60.54,0,0,,0,0,11.2,2.5,337,1018.1,13.4,16,217,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-02T05:00:00,10,9.2,3,62.01,0,0,,0,0,9.4,7,253,1018.4,23.8,16,217,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-02T06:00:00,10,8.9,3.2,62.77,0,0,,0,0,9.4,8.5,300,1018.5,23.8,16,217,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-02T07:00:00,10,8.9,3.2,62.77,0,0,,0,0,9.4,8.3,263,1019.5,23.8,16,218,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-02T08:00:00,9.5,8.4,3.6,66.47,0,0,,0,0,9.4,8,253,1020.2,23.8,16,9,0,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-02T09:00:00,8.4,7.1,3.9,73.55,0,0,,0,0,9.4,8.1,310,1021,41.7,9.5,40,0.1,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-02T10:00:00,10,8.9,3.2,62.77,0,0,,0,0,11.2,8.5,310,1020.8,23.8,16,86,0.3,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-02T11:00:00,10.5,10.5,3.6,62.37,0,0,,0,0,11.2,6.5,273,1020.6,23.8,16,221,0.8,2,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-02T12:00:00,11.6,11.6,3.7,58.58,0,0,,0,0,14.8,5.4,330,1019.7,23.8,16,193,0.7,2,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-02T13:00:00,12.9,12.9,3.6,53.31,0,0,,0,0,16.6,8.5,270,1019.3,23.8,16,199,0.7,2,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-02T14:00:00,13.4,13.4,4.1,53.44,0,0,,0,0,11.2,7,250,1019.3,46.6,16,121,0.4,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-02T15:00:00,13.4,13.4,4.2,53.95,0,0,,0,0,11.2,12.1,245,1019.5,23.8,16,60,0.2,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-02T16:00:00,13.2,13.2,4.7,56.24,0,0,,0,0,9.4,9.8,241,1019.8,60.4,16,14,0.1,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-02T17:00:00,12.7,12.7,5.2,60.24,0,0,,0,0,9.4,11.2,227,1019.8,97,16,5,0,0,10,Overcast,cloudy,"72505394728,KLGA,F8726,KNYC,72503014732"
"New York City,USA",2023-01-02T18:00:00,12.7,12.7,5.7,62.37,0,0,,0,0,9.4,6.9,232,1020.1,97,16,15,0.1,0,10,Overcast,cloudy,"72505394728,E5816,KLGA,KNYC,72503014732"
"New York City,USA",2023-01-02T19:00:00,13.2,13.2,6.4,63.44,0,0,,0,0,11.2,9,210,1020.4,97,16,225,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-02T20:00:00,12.9,12.9,6.4,64.98,0,0,,0,0,9.4,3.9,303,1020.9,100,16,225,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-02T21:00:00,12.6,12.6,6.9,68.4,0,0,,0,0,9.4,8.1,231,1021.4,100,16,223,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-02T22:00:00,11.7,11.7,7.7,76.32,0.22,100,rain,0,0,7.6,1.4,306,1021,100,14.5,225,0.8,0,10,"Rain, Overcast",rain,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-02T23:00:00,11.1,11.1,8.6,84.2,0.22,100,rain,0,0,9.4,2,69,1020.8,100,12.3,223,0.8,0,10,"Rain, Overcast",rain,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-03T00:00:00,11.1,11.1,8.9,86.31,0,0,,0,0,9.4,0,0,1020.4,100,13.8,223,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-03T01:00:00,11.4,11.4,8.6,82.68,0,0,,0,0,7.6,2,42,1020.2,100,16,223,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-03T02:00:00,10.4,10.4,7.6,82.95,0,0,,0,0,9.4,6.5,104,1019.7,100,15.2,223,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-03T03:00:00,9.6,8.3,6.1,78.71,0,0,,0,0,9.4,9.5,50,1019.9,100,16,223,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-03T04:00:00,9.1,8.2,6.4,83.38,0,0,,0,0,11.2,6.9,50,1019.5,100,13.8,223,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-03T05:00:00,8.6,7.7,6.4,86.42,0,0,,0,0,9.4,6.5,99,1019.1,100,12.3,223,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-03T06:00:00,8.6,7.4,6.4,86.07,0,0,,0,0,11.2,7.9,75,1018.6,100,11.8,223,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-03T07:00:00,8.1,7,6.9,92.05,0.349,100,rain,0,0,11.2,7.4,65,1018.2,100,5.8,223,0.8,0,10,"Rain, Overcast",rain,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-03T08:00:00,7.9,6.6,6.4,90.45,0.209,100,rain,0,0,11.2,7.9,65,1017.2,100,4.5,23,0.1,0,10,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-03T09:00:00,8.8,8.1,7.3,90.21,0,0,,0,0,13,6,23,1016.6,100,5.8,69,0.2,1,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-03T10:00:00,9.6,9.6,7.8,88.6,0,0,,0,0,14.8,3,19,1016.1,100,5.3,35,0.1,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-03T11:00:00,8.6,8.6,7.4,92.25,2.22,100,rain,0,0,11.2,0,0,1016.2,100,1.3,14,0.1,0,10,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-03T12:00:00,9.2,9.2,8,92.38,4.487,100,rain,0,0,11.2,2.2,24,1014.1,100,1.3,39,0.1,0,10,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-03T13:00:00,9.6,9.6,8.6,94.06,1.8,100,rain,0,0,13,2,27,1012.9,100,2.7,95,0.3,1,10,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-03T14:00:00,11.3,11.3,9.8,90.62,0.3,100,rain,0,0,16.6,12.5,237,1012.2,100,5.8,54,0.2,1,10,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-03T15:00:00,12.1,12.1,10.5,89.94,0.22,100,rain,0,0,22.3,10.3,215,1011.3,100,8,25,0.1,0,10,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-03T16:00:00,12.5,12.5,10.7,88.34,0,0,,0,0,22.3,6.5,190,1010.7,100,6.5,11,0,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-03T17:00:00,13,13,11.2,88.86,0,0,,0,0,20.5,9.5,245,1010.2,100,10.3,6,0,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-03T18:00:00,12.3,12.3,10.3,87.7,0,0,,0,0,13,10.3,198,1010.4,89.5,10.5,23,0.1,0,10,Partially cloudy,partly-cloudy-night,"72505394728,E5816,KLGA,72503014732"
"New York City,USA",2023-01-03T19:00:00,12.6,12.6,10.9,89.49,0,0,,0,0,13,1.4,50,1010.3,97,8,227,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-03T20:00:00,12.6,12.6,10.8,88.7,0,0,,0,0,13,7.6,238,1010,43.6,8.5,227,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-03T21:00:00,13,13,10.4,84.27,0,0,,0,0,13,2,57,1009.6,26.7,10,229,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-03T22:00:00,11.8,11.8,9.7,86.93,0,0,,0,0,14.8,8.9,75,1009.6,23.8,8,227,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-03T23:00:00,12.3,12.3,10.5,89.2,0,0,,0,0,13,1.4,69,1009.6,88.8,8,227,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-04T00:00:00,13,13,10.5,85.02,0,0,,0,0,14.8,8,180,1008.6,90.7,12.2,227,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-04T01:00:00,13.4,13.4,10,80.29,0,0,,0,0,14.8,13,180,1008.8,100,15.2,227,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-04T02:00:00,14,14,10.2,77.89,0,0,,0,0,14.8,8.9,180,1008.7,100,15.5,227,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-04T03:00:00,13.8,13.8,10.3,79.55,0,0,,0,0,16.6,9,170,1009.3,100,16,225,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-04T04:00:00,14.2,14.2,10,75.73,0,0,,0,0,16.6,15.2,232,1008.6,78.4,16,229,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-04T05:00:00,14.2,14.2,10.3,77.32,0,0,,0,0,16.6,13,237,1008.9,26.7,16,229,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-04T06:00:00,13.7,13.7,10.8,82.78,0,0,,0,0,14.8,11.2,232,1009.6,60.4,14.5,229,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-04T07:00:00,14.2,14.2,11.2,82.34,0,0,,0,0,24.1,10,210,1010.6,88.8,14.5,1,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,F7617,72503014732"
"New York City,USA",2023-01-04T08:00:00,13.6,13.6,10.9,83.91,0,0,,0,0,22.3,8.9,210,1011.7,68.2,11.9,30,0.1,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,72503014732"
"New York City,USA",2023-01-04T09:00:00,14.8,14.8,11.9,82.81,0,0,,0,0,24.1,9.5,230,1012.4,13.4,11.8,121,0.4,1,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-04T10:00:00,16.1,16.1,12.1,76.8,0,0,,0,0,24.1,7.9,230,1012.4,23.8,14.5,185,0.7,2,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-04T11:00:00,16.7,16.7,12.1,74.12,0,0,,0,0,13,5.5,286,1012.2,23.8,14.5,264,1,3,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-04T12:00:00,17.4,17.4,12.2,71.66,0,0,,0,0,11.2,10.1,200,1012.1,23.8,16,311,1.1,3,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-04T13:00:00,18.7,18.7,12.1,65.31,0,0,,0,0,11.2,7.9,212,1010.8,26.7,16,264,1,3,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-04T14:00:00,18,18,12.1,68.12,0,0,,0,0,11.2,11.8,173,1010.5,26.7,14.5,148,0.5,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-04T15:00:00,17.9,17.9,12.5,70.85,0,0,,0,0,13,3.5,295,1010.4,26.7,16,65,0.2,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-04T16:00:00,16.9,16.9,12.1,73.1,0,0,,0,0,13,5.4,149,1010.1,43.6,16,8,0,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-04T17:00:00,15.6,15.6,12.5,81.78,0.091,100,rain,0,0,13,2.5,61,1010.3,100,11.1,3,0,0,10,"Rain, Overcast",rain,"72505394728,KLGA,F8726,KNYC,72503014732"
"New York City,USA",2023-01-04T18:00:00,14.1,14.1,11.6,85.1,0.129,100,rain,0,0,13,7.9,79,1009.8,100,13.8,28,0.1,0,10,"Rain, Overcast",rain,"72505394728,E5816,KLGA,KNYC,72503014732"
"New York City,USA",2023-01-04T19:00:00,13.6,13.6,11,84.34,0.08,100,rain,0,0,14.8,4.8,150,1010.6,100,12.9,229,0.8,0,10,"Rain, Overcast",rain,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-04T20:00:00,11.5,11.5,9.3,86.51,0.159,100,rain,0,0,13,13.6,66,1010.1,100,11.6,229,0.8,0,10,"Rain, Overcast",rain,"72505394728,KLGA,D2180,72503014732"
"New York City,USA",2023-01-04T21:00:00,11.2,11.2,9.4,89.09,0,0,,0,0,13,9,55,1009.7,100,9.5,230,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-04T22:00:00,9.3,7.4,7.6,89.21,0,0,,0,0,13,12.8,50,1010.2,100,3.7,230,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,72503014732"
"New York City,USA",2023-01-04T23:00:00,9.2,7.7,7.6,89.61,0,0,,0,0,11.2,10.4,33,1009.3,100,4.4,230,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-05T00:00:00,8.8,6.8,7.6,92.5,0,0,,0,0,9.4,12.3,50,1009.7,100,2.9,230,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-05T01:00:00,8.3,7,7.3,93.32,0.08,100,rain,0,0,7.6,7.9,59,1009.9,100,3.7,230,0.8,0,10,"Rain, Overcast",rain,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-05T02:00:00,8.4,7,7.4,93.33,0.3,100,rain,0,0,7.6,8.5,25,1010.6,100,4.7,230,0.8,0,10,"Rain, Overcast",rain,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-05T03:00:00,8.4,7.7,7.4,93.33,0,0,,0,0,5.4,6,40,1011.5,100,11.1,229,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-05T04:00:00,8.6,7.5,7.4,92.25,0,0,,0,0,5.4,7.4,80,1012,100,12.8,225,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-05T05:00:00,8.8,8.8,7.9,94.3,0,0,,0,0,11.2,0,0,1012.3,100,12.5,223,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-05T06:00:00,9.1,8.4,8,93.22,0,0,,0,0,13,6,29,1012.9,100,1.7,225,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-05T07:00:00,8.9,7.4,8.3,95.56,0,0,,0,0,13,9.8,72,1013.6,100,1,1,0,0,10,Overcast,cloudy,"72505394728,KLGA,KNYC,F7617,72503014732"
"New York City,USA",2023-01-05T08:00:00,8.6,7,7.8,94.58,0,0,,0,0,13,9.8,60,1014.1,100,1.5,18,0.1,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-05T09:00:00,9,7.5,7.9,92.72,0,0,,0,0,13,10.1,62,1014.7,100,3.7,49,0.2,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-05T10:00:00,8.6,6.4,7.4,92.25,0,0,,0,0,13,13.7,57,1015.9,100,11.7,105,0.4,1,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-05T11:00:00,8.9,7.2,7.1,88.04,0,0,,0,0,11.2,11.2,60,1016.2,100,12.2,139,0.5,1,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-05T12:00:00,8.9,7.2,7.1,88.04,0,0,,0,0,11.2,10.8,60,1015.4,100,13.9,79,0.3,1,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-05T13:00:00,8.6,7.2,7.1,90.25,0,0,,0,0,11.2,8.5,40,1015,100,10.7,114,0.4,1,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-05T14:00:00,9.4,8.1,6.9,84.43,0,0,,0,0,11.2,9,50,1014.1,100,14.4,88,0.3,1,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-05T15:00:00,9.1,7.6,6.6,84.22,0,0,,0,0,11.2,10,40,1014.1,100,16,44,0.2,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-05T16:00:00,8.6,6.8,6.4,86.31,0,0,,0,0,9.4,10.8,37,1014,100,16,14,0.1,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-01-05T17:00:00,8.2,7,6.6,89.3,0,0,,0,0,13,7.6,84,1014.4,100,14.5,3,0,0,10,Overcast,cloudy,"72505394728,KLGA,F8726,KNYC,72503014732"
"New York City,USA",2023-01-05T18:00:00,8.2,7.3,6.6,89.3,0,0,,0,0,13,6.5,45,1014.3,100,16,21,0.1,0,10,Overcast,cloudy,"72505394728,E5816,KLGA,KNYC,72503014732"
"New York City,USA",2023-01-05T19:00:00,8.2,7.3,6.6,89.3,0.08,100,rain,0,0,14.8,6.5,40,1015,100,13.8,227,0.8,0,10,"Rain, Overcast",rain,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-05T20:00:00,8,5.5,6.4,89.52,0,0,,0,0,13,14.8,85,1014.4,100,14,225,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-05T21:00:00,8,6.1,6,87.03,0,0,,0,0,13,11.2,50,1014.9,100,11.8,225,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-05T22:00:00,7.5,5.3,6.2,91.5,0,0,,0,0,13,12.1,55,1015.1,100,4.7,225,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-05T23:00:00,7.1,4.3,5.8,91.86,0,0,,0,0,13,15.2,60,1015,100,4.5,225,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-06T00:00:00,7.1,4.7,5.5,89.55,0,0,,0,0,14.8,12.6,70,1014.6,100,13.8,225,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2023-01-06T01:00:00,7.1,6,5.3,88.49,0,0,,0,0,14.8,6.5,40,1014.4,100,14.5,224,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
