name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"New York City,USA",2022-12-11T08:00:00,3.4,-1.1,-0.8,74.33,0,0,,0,0,33.5,21,63,1025.5,97,16,12,0,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-11T09:00:00,3.4,-0.5,-0.8,74.33,0,0,,0,0,33.5,16.3,60,1025.6,97,16,25,0.1,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-11T10:00:00,3.9,0.4,-0.8,71.76,0,0,,0,0,29.5,14.4,63,1025.2,100,16,26,0.1,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-11T11:00:00,3.9,0.4,-0.2,74.98,0,0,,0,0,27.7,14.4,65,1024.1,100,16,76,0.3,1,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-11T12:00:00,4.4,0.8,-0.2,72.4,0,0,,0,0,29.5,16.3,75,1022.9,100,16,48,0.2,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-11T13:00:00,3.9,0.5,0.8,80.73,0,0,,0,0,29.5,13.9,70,1021.6,100,14.5,56,0.2,1,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-11T14:00:00,4.4,0.9,0.8,77.94,0,0,,0,0,29.5,15.7,60,1020.5,100,16,35,0.1,0,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-11T15:00:00,4,1.2,0.8,79.97,0.22,100,rain,0,0,29.5,11,70,1020.1,100,13.8,12,0,0,10,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-11T16:00:00,3.5,0.1,0.8,82.83,0.711,100,rain,0,0,29.5,13.9,65,1019.8,100,8.5,11,0,0,10,"Rain, Overcast",rain,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-11T17:00:00,3.6,0.9,1.4,85.58,0.392,100,rain,0,0,25.9,10.4,60,1019.4,100,11.5,2,0,0,10,"Rain, Overcast",rain,"72505394728,KLGA,F8726,KNYC,72503014732"
"New York City,USA",2022-12-11T18:00:00,3.6,0.2,1.6,86.4,1.189,100,rain,0,0,25.9,14.1,60,1019.1,100,9.3,13,0,0,10,"Rain, Overcast",rain,"72505394728,E5816,KLGA,KNYC,72503014732"
"New York City,USA",2022-12-11T19:00:00,2.6,-0.4,1,89,1.447,100,rain,0,0,24.1,11.3,40,1019,100,5.8,220,0.8,0,10,"Rain, Overcast",rain,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-11T20:00:00,1.4,-1.8,-0.2,89.01,1.666,100,"rain,snow",0,0,22.3,10.8,25,1018.8,100,4.3,220,0.8,0,10,"Snow, Rain, Overcast",rain,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-11T21:00:00,1.1,-1.8,-0.3,89.96,0.852,100,"rain,snow",0.1,0.1,22.3,9.4,22,1018.9,100,4.3,220,0.8,0,10,"Snow, Rain, Overcast",snow,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-11T22:00:00,1.1,-1.4,-0.3,89.96,0.171,100,"rain,snow",0,0,22.3,8.3,8,1019.1,100,5.4,220,0.8,0,10,"Snow, Rain, Overcast",rain,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-11T23:00:00,0.8,-3.1,-0.8,89.26,0.72,100,"rain,snow",0,0,24.1,13.1,350,1018.7,100,3.3,220,0.8,0,10,"Snow, Rain, Overcast",rain,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-12T00:00:00,0.7,-3.8,-1.3,86.88,0.3,100,"rain,snow",0,0,24.1,16.3,10,1018.4,100,3.3,220,0.8,0,10,"Snow, Rain, Overcast",rain,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-12T01:00:00,0.7,-3.8,-0.9,89.24,0.22,100,"rain,snow",1.3,0,24.1,16.1,25,1018.2,100,4.7,220,0.8,0,10,"Snow, Rain, Overcast",snow,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-12T02:00:00,0.3,-3.3,-1.1,90.57,0,0,,0,0,24.1,11.3,15,1018.8,100,5.7,221,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-12T03:00:00,0.7,-3,-1.3,86.88,0,0,,0,0,25.9,12.1,12,1018.8,100,13,221,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-12T04:00:00,0.2,-3.2,-1.7,87.58,0,0,,0,0,27.7,10.3,338,1018.8,100,16,221,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-12T05:00:00,0.3,-3.3,-2,84.43,0,0,,0,0,24.1,11.6,333,1018.8,100,16,221,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-12T06:00:00,-0.2,-4.2,-2.6,83.54,0,0,,0,0,24.1,13.1,345,1019.5,91.8,16,221,0.8,0,10,Overcast,cloudy,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-12T07:00:00,0.2,-3.4,-2.3,83.35,0,0,,0,0,24.1,11.3,20,1020.2,97,16,2,0,0,10,Overcast,cloudy,"72505394728,KLGA,F8726,KNYC,72503014732"
"New York City,USA",2022-12-12T08:00:00,0.2,0.2,-2.5,82.53,0,0,,0,0,25.9,2.5,360,1020.9,97,16,65,0.2,1,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-12T09:00:00,0.9,-2.6,-2.3,78.87,0,0,,0,0,27.7,11.6,40,1021.6,97,16,197,0.7,2,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-12T10:00:00,1.7,-1.9,-1.8,77.62,0,0,,0,0,29.5,12.8,30,1022.2,97,16,246,0.9,2,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-12T11:00:00,2.2,-1.7,-2.2,72.9,0,0,,0,0,29.5,15,12,1022.1,97,16,250,0.9,3,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-12T12:00:00,2.9,-0.4,-2,70.66,0,0,,0,0,33.5,12.3,350,1021.8,97,16,464,1.7,5,10,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-12T13:00:00,3.4,-0.3,-1.3,71.66,0,0,,0,0,29.5,15.5,19,1021.5,88.8,16,165,0.6,2,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-12T14:00:00,3,-0.9,-2.2,69,0,0,,0,0,29.5,16.3,2,1021.5,88.8,16,127,0.5,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-12T15:00:00,2.4,-1.1,-2.8,68.68,0,0,,0,0,31.3,13,360,1021.9,43.6,16,61,0.2,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-12T16:00:00,1.8,-1.5,-3.3,68.76,0,0,,0,0,31.3,12,360,1022.2,88.8,16,15,0.1,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-12T17:00:00,1.3,-2.9,-3.8,68.56,0,0,,0,0,29.5,15.3,340,1022.9,60.4,16,6,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,F8726,KNYC,72503014732"
"New York City,USA",2022-12-12T18:00:00,0.8,-3.8,-6.1,59.8,0,0,,0,0,37.1,16.9,29,1023.8,7.2,16,14,0.1,0,10,Clear,clear-night,"72505394728,E5816,KLGA,KNYC,72503014732"
"New York City,USA",2022-12-12T19:00:00,0.2,-4,-6.6,60.17,0,0,,0,0,33.5,13.8,357,1024.2,7.2,16,218,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-12T20:00:00,0.2,-3.1,-6.9,59.11,0,0,,0,0,25.9,10,10,1024.9,7.2,16,218,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-12T21:00:00,-0.5,-4.1,-6.6,63.06,0,0,,0,0,27.7,10.8,360,1024.9,7.2,16,218,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-12T22:00:00,-1,-4.8,-6.3,67.45,0,0,,0,0,27.7,11.3,10,1025,7.2,16,216,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-12T23:00:00,-1.4,-5.3,-6.3,69.28,0,0,,0,0,25.9,11.3,335,1025.2,7.2,16,220,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-13T00:00:00,-1.9,-1.9,-6.6,69.89,0,0,,0,0,25.9,3.9,349,1025.1,7.2,16,218,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-13T01:00:00,-2,-5.5,-7.1,67.92,0,0,,0,0,25.9,9.4,320,1025.2,7.2,16,219,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-13T02:00:00,-2.5,-4.9,-7.1,70.32,0,0,,0,0,25.9,6,349,1025.3,0,16,218,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-13T03:00:00,-2.6,-6.8,-7.1,71.02,0,0,,0,0,25.9,11.3,340,1025.3,0,16,218,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-13T04:00:00,-3,-7.5,-7.6,70.38,0,0,,0,0,25.9,12.6,350,1025,0,16,218,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-13T05:00:00,-3,-3,-7.8,69.45,0,0,,0,0,31.7,4.4,349,1024.8,0,16,218,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-13T06:00:00,-3.4,-7,-7.8,71.6,0,0,,0,0,24.1,8.9,330,1025.2,0,16,217,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-13T07:00:00,-3.6,-7.4,-8.3,69.77,0,0,,0,0,22.3,9.5,340,1025.5,0,16,4,0,0,10,Clear,clear-night,"72505394728,KLGA,F8726,KNYC,72503014732"
"New York City,USA",2022-12-13T08:00:00,-3.6,-7.4,-8.2,70.5,0,0,,0,0,22.3,9.5,330,1026,0,16,21,0.1,0,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-13T09:00:00,-3,-6.7,-8.2,67.51,0,0,,0,0,22.3,9.4,330,1026.3,0,16,171,0.6,2,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-13T10:00:00,-1.7,-5.7,-8.2,61.61,0,0,,0,0,22.3,11,350,1026.3,0,16,287,1,3,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-13T11:00:00,-0.5,-3.5,-7.8,57.99,0,0,,0,0,20.5,8.4,340,1025.9,0,16,450,1.6,5,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-13T12:00:00,1.4,-2,-8.1,49.21,0,0,,0,0,20.5,11.8,360,1025.2,0,16,464,1.7,5,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-13T13:00:00,2.5,-1.3,-8.4,44.28,0,0,,0,0,18.4,15,303,1024.3,0,16,418,1.5,4,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-13T14:00:00,3.6,0.4,-8.3,41.44,0,0,,0,0,18.4,12.8,340,1023.8,0,16,323,1.2,3,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-13T15:00:00,4.5,4.5,-8.6,38.04,0,0,,0,0,18.4,3,360,1023.6,0,16,172,0.6,2,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-13T16:00:00,4,2.1,-8.7,39.12,0,0,,0,0,18.4,7.4,319,1023.6,7.2,16,14,0.1,0,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-13T17:00:00,3.5,1.4,-8.3,41.83,0,0,,0,0,18.4,7.9,300,1023.9,7.2,16,8,0,0,10,Clear,clear-night,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-13T18:00:00,3.1,0,-7.6,45.22,0,0,,0,0,20.5,12.1,281,1023.9,7.2,16,15,0.1,0,10,Clear,clear-night,"72505394728,E5816,KLGA,KNYC,72503014732"
"New York City,USA",2022-12-13T19:00:00,2.5,-0.8,-7.8,46.57,0,0,,0,0,20.5,12.5,283,1023.6,7.2,16,218,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-13T20:00:00,2,-0.2,-7.8,48.26,0,0,,0,0,24.1,7.4,337,1023.4,7.2,16,220,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-13T21:00:00,1.4,-3.2,-7.8,50.31,0,0,,0,0,14.8,18.4,300,1022.9,7.2,16,218,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-13T22:00:00,0.9,-1.9,-7.1,54.79,0,0,,0,0,16.6,8.9,300,1022,7.2,16,218,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-13T23:00:00,0.2,-3.5,-7,58.5,0,0,,0,0,16.6,11.5,300,1020.6,7.2,16,218,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-14T00:00:00,0.3,-3.1,-7.1,57.35,0,0,,0,0,35.3,10.4,290,1019.9,7.2,16,218,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-14T01:00:00,0.2,-4,-8.2,53.57,0,0,,0,0,18.4,14.1,290,1019.5,7.2,16,218,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-14T02:00:00,-0.5,-5.2,-7.5,59.13,0,0,,0,0,27.7,16.4,308,1019.5,7.2,16,219,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-14T03:00:00,-0.3,-4.9,-6.5,62.9,0,0,,0,0,33.5,15.6,295,1019.8,7.2,16,221,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-14T04:00:00,0.2,-4.6,-6.1,62.52,0,0,,0,0,33,17.4,293,1019.8,0,16,220,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-14T05:00:00,0.2,-4,-6,63.16,0,0,,0,0,25.9,13.8,300,1020.1,0,16,220,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-14T06:00:00,0.3,-5.4,-6.4,60.83,0,0,,0,0,37.1,24.1,320,1020.1,50,16,221,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-14T07:00:00,0,-4.7,-7,59.26,0,0,,0,0,33.5,16.4,308,1020.5,7.2,16,3,0,0,10,Clear,clear-night,"72505394728,KLGA,F8726,KNYC,72503014732"
"New York City,USA",2022-12-14T08:00:00,-0.5,-4.1,-8.2,56.14,0,0,,0,0,37.1,10.9,340,1020.5,7.2,16,74,0.3,1,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-14T09:00:00,-0.5,-4.3,-10,48.57,0,0,,0,0,33.5,11.8,340,1020.9,7.2,16,179,0.6,2,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-14T10:00:00,0.2,-5.1,-12,39.5,0,0,,0,0,25.9,20.9,301,1021.2,0,16,396,1.4,4,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-14T11:00:00,1.1,-2.9,-11.5,38.3,0,0,,0,0,33.5,14.4,301,1020.6,7.2,16,450,1.6,5,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-14T12:00:00,1.8,-1,-11,37.93,0,0,,0,0,31.3,9.5,340,1020.4,7.2,16,462,1.7,5,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-14T13:00:00,2.9,1.7,-10.3,37.36,0,0,,0,0,31.3,4.9,345,1020.3,13.4,16,427,1.5,4,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-14T14:00:00,3.5,-0.7,-9.7,37.47,0,0,,0,0,35.3,18.9,301,1019.8,13.4,16,299,1.1,3,10,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-14T15:00:00,3.6,-0.4,-9.1,39,0,0,,0,0,25.9,18.1,303,1019.9,23.8,16,72,0.3,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-14T16:00:00,3.5,0.1,-8.6,40.94,0,0,,0,0,35.3,13.7,298,1020.5,23.8,16,21,0.1,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-14T17:00:00,3.5,1.1,-8.2,42.27,0,0,,0,0,31.3,8.9,330,1021.1,23.8,16,8,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2022-12-14T18:00:00,2.2,-2,-7.5,48.73,0,0,,0,0,31.7,16.8,35,1021.3,23.8,16,16,0.1,0,10,Partially cloudy,partly-cloudy-night,"72505394728,E5816,KLGA,KNYC,72503014732"
"New York City,USA",2022-12-14T19:00:00,1.8,-2.6,-6.6,53.34,0,0,,0,0,29.5,17.6,15,1021.9,23.8,16,220,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-14T20:00:00,2.2,-2.2,-6.3,53.45,0,0,,0,0,33.5,18.4,25,1022.5,13.4,16,221,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-14T21:00:00,1.7,-3.3,-6.3,55.39,0,0,,0,0,38.9,21.8,17,1022.3,13.4,16,221,0.8,0,10,Clear,clear-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-14T22:00:00,1.1,-2.5,-6.4,57.06,0,0,,0,0,27.7,12.6,27,1023.2,23.8,16,218,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-14T23:00:00,1.1,-1.5,-6.3,57.65,0,0,,0,0,27.7,8.5,5,1023.5,23.8,16,220,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-15T00:00:00,0.7,-2.6,-6.3,59.76,0,0,,0,0,25.9,10.4,360,1023.5,23.8,16,220,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-15T01:00:00,0.7,-3.2,-6.1,60.38,0,0,,0,0,27.7,13.1,360,1023.5,23.8,16,218,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-15T02:00:00,0.7,-2.7,-6.1,60.38,0,0,,0,0,25.9,10.8,15,1023.8,23.8,16,221,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-15T03:00:00,0.7,-1.8,-6,60.99,0,0,,0,0,25.9,7.4,10,1023.3,23.8,16,221,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-15T04:00:00,1.3,-1.2,-5.5,60.64,0,0,,0,0,25.9,8,13,1023.7,26.7,16,220,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-15T05:00:00,1.3,-1.3,-5,62.84,0,0,,0,0,22.3,8.4,55,1023.6,26.7,16,220,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-15T06:00:00,1.8,-1.2,-3.8,65.95,0,0,,0,0,22.3,10.3,52,1024.3,26.7,16,221,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-15T07:00:00,2.2,-1.5,-3.2,67.66,0,0,,0,0,22.3,13.9,52,1024.7,23.8,16,221,0.8,0,10,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-15T08:00:00,2.2,-1.9,-2.8,69.52,0,0,,0,0,29.5,16.3,47,1024.7,46.6,16,21,0.1,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F8726,KNYC,72503014732"
"New York City,USA",2022-12-15T09:00:00,2.9,-0.7,-1.7,72.27,0,0,,0,0,20.5,13.9,47,1024.7,63.4,16,48,0.2,0,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F8726,KNYC,72503014732"
"New York City,USA",2022-12-15T10:00:00,3.5,-0.7,-1.2,71.69,0,0,,0,0,35.3,19.1,70,1023.9,46.6,16,63,0.2,1,10,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F8726,KNYC,72503014732"
"New York City,USA",2022-12-15T11:00:00,3.9,-0.8,-0.6,72.46,0,0,,0,0,29.5,23.3,60,1023.3,91.8,16,63,0.2,1,10,Overcast,cloudy,"72505394728,KLGA,F8726,KNYC,72503014732"
"New York City,USA",2022-12-15T12:00:00,4,-0.1,-0.2,74.28,0,0,,0,0,29.5,19.3,61,1022.7,100,16,54,0.2,1,10,Overcast,cloudy,"72505394728,KLGA,F8726,KNYC,72503014732"
"New York City,USA",2022-12-15T13:00:00,4,0,0.3,76.87,0,0,,0,0,31.3,18.5,75,1021.3,100,16,32,0.1,0,10,Overcast,cloudy,"72505394728,KLGA,F8726,KNYC,72503014732"
"New York City,USA",2022-12-15T14:00:00,4.4,0.4,0.5,75.91,0,0,,0,0,27.7,18.6,65,1020.5,100,16,21,0.1,0,10,Overcast,cloudy,"72505394728,KLGA,F8726,KNYC,72503014732"
"New York City,USA",2022-12-15T15:00:00,4,0,1.4,83.41,0.447,100,rain,0,0,29.5,18.6,63,1019,100,12.3,17,0.1,0,10,"Rain, Overcast",rain,"72505394728,KLGA,F8726,KNYC,72503014732"
"New York City,USA",2022-12-15T16:00:00,4.7,0.8,2.5,85.93,1.387,100,rain,0,0,38.9,19.5,63,1019.2,100,8.5,5,0,0,10,"Rain, Overcast",rain,"72505394728,KLGA,F8726,KNYC,72503014732"
"New York City,USA",2022-12-15T17:00:00,4.7,1,2.7,86.75,1.271,100,rain,0,0,27.7,17.7,63,1019,100,10.3,2,0,0,10,"Rain, Overcast",rain,"72505394728,KLGA,F8726,KNYC,72503014732"
"New York City,USA",2022-12-15T18:00:00,5.2,1.6,3,86.17,0.5,100,rain,0,0,44.3,17.7,70,1018.5,100,16,221,0.8,0,10,"Rain, Overcast",rain,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-15T19:00:00,5.2,1.5,3.4,88.43,1.034,100,rain,0,0,29.5,18.2,80,1017.1,100,11.1,223,0.8,0,10,"Rain, Overcast",rain,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-15T20:00:00,5.8,2.8,3.6,85.76,1.111,100,rain,0,0,50,14.6,80,1016.2,100,10.8,221,0.8,0,10,"Rain, Overcast",rain,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-15T21:00:00,5.3,2,3.6,88.67,2.55,100,rain,0,0,50,15.9,87,1016.2,100,6.3,221,0.8,0,10,"Rain, Overcast",rain,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-15T22:00:00,5.3,1.2,3.6,88.67,2.396,100,rain,0,0,36.9,21.9,55,1014.1,100,10.8,221,0.8,0,10,"Rain, Overcast",rain,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-15T23:00:00,5.3,1,3.7,89.51,1.978,100,rain,0,0,39.6,24.5,63,1013.5,100,13.3,223,0.8,0,10,"Rain, Overcast",rain,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-16T00:00:00,5.8,2.1,3.7,86.57,0.753,100,rain,0,0,39.5,19.4,70,1011.7,100,16,223,0.8,0,10,"Rain, Overcast",rain,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-16T01:00:00,6.2,1.9,3.7,84.41,0.047,100,rain,0,0,48.4,26.3,70,1010.4,100,16,223,0.8,0,10,"Rain, Overcast",rain,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-16T02:00:00,6.2,1.7,4.1,86.61,0.22,100,rain,0,0,47.1,28.5,70,1009.4,100,16,223,0.8,0,10,"Rain, Overcast",rain,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-16T03:00:00,6.2,1.5,4.1,86.61,0.3,100,rain,0,0,48.4,30.7,60,1008.7,100,13.3,223,0.8,0,10,"Rain, Overcast",rain,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-16T04:00:00,6.3,1.7,4.1,85.72,1.166,100,rain,0,0,49.5,30.3,60,1007.6,100,6,223,0.8,0,10,"Rain, Overcast",rain,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-16T05:00:00,6.3,1.7,4.8,90.25,1.491,100,rain,0,0,50.2,30.7,67,1006.7,100,5,223,0.8,0,10,"Rain, Overcast",rain,"72505394728,KLGA,D2180,KNYC,72503014732"
"New York City,USA",2022-12-16T06:00:00,6.7,2.5,5.3,90.74,1.72,100,rain,0,0,55.4,27.5,60,1005.9,100,4.7,223,0.8,0,10,"Rain, Overcast",rain,"72505394728,KLGA,D2180,KNYC,72503014732"
